,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
46,47,50,RL,48.0,12822,Pave,0.6666666666666666,Lvl,1.0,CulDSac,1.0,Mitchel,Norm,Norm,1Fam,1.5Fin,0.6666666666666666,0.4444444444444444,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.75,0.5,PConc,1.0,0.5,0.0,1.0,1351,0.0,0,83,1434,GasA,1.0,1.0,SBrkr,1518,631,0,2149,1,0,1,1,1,1,0.75,6,Typ,1,1.0,Attchd,2003.0,0.5,2,670,0.5,0.5,Y,168,43,0,0,198,0,0,8,2009,WD,Abnorml,239686
47,48,20,FV,84.0,11096,Pave,1.0,Lvl,1.0,Inside,1.0,Somerst,Norm,Norm,1Fam,1Story,0.7777777777777778,0.4444444444444444,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.75,0.5,PConc,0.75,0.5,0.6666666666666666,1.0,24,0.0,0,1632,1656,GasA,1.0,1.0,SBrkr,1656,0,0,1656,0,0,2,0,3,1,0.75,7,Typ,0,-1.0,Attchd,2006.0,0.5,3,826,0.5,0.5,Y,0,146,0,0,0,0,0,7,2007,WD,Normal,249700
48,49,190,RM,33.0,4456,Pave,1.0,Lvl,1.0,Inside,1.0,OldTown,Norm,Norm,2fmCon,2Story,0.3333333333333333,0.4444444444444444,1920,2008,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.5,0.5,BrkTil,0.5,0.5,0.0,0.0,0,0.0,0,736,736,GasA,0.75,1.0,SBrkr,736,716,0,1452,0,0,2,0,2,3,0.5,8,Typ,0,-1.0,-1,-1.0,-1.0,0,0,-1.0,-1.0,N,0,0,102,0,0,0,0,6,2009,New,Partial,113000
49,50,20,RL,66.0,7742,Pave,1.0,Lvl,1.0,Inside,1.0,Sawyer,Norm,Norm,1Fam,1Story,0.4444444444444444,0.6666666666666666,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.6,763,0.0,0,192,955,GasA,1.0,1.0,SBrkr,955,0,0,955,1,0,1,0,3,1,0.5,6,Typ,0,-1.0,Attchd,1966.0,0.0,1,386,0.5,0.5,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,127000
50,51,60,RL,69.0,13869,Pave,0.3333333333333333,Lvl,1.0,Corner,1.0,Gilbert,Norm,Norm,1Fam,2Story,0.5555555555555556,0.5555555555555556,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.5,0.5,PConc,0.75,0.5,0.6666666666666666,1.0,182,0.0,0,612,794,GasA,0.75,1.0,SBrkr,794,676,0,1470,0,1,2,0,3,1,0.5,6,Typ,0,-1.0,Attchd,1997.0,1.0,2,388,0.5,0.5,Y,0,75,0,0,0,0,0,7,2007,WD,Normal,177000
51,52,50,RM,52.0,6240,Pave,1.0,Lvl,1.0,Inside,1.0,BrkSide,Norm,Norm,1Fam,1.5Fin,0.5555555555555556,0.5555555555555556,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.5,0.5,PConc,0.5,0.5,0.0,0.0,0,0.0,0,816,816,GasA,0.5,1.0,SBrkr,816,0,360,1176,0,0,1,0,3,1,0.5,6,Typ,1,0.75,Detchd,1985.0,0.0,2,528,0.5,0.5,Y,112,0,0,0,0,0,400,9,2006,WD,Normal,114500
52,53,90,RM,110.0,8472,Grvl,0.3333333333333333,Bnk,1.0,Corner,0.5,IDOTRR,RRNn,Norm,Duplex,1Story,0.4444444444444444,0.4444444444444444,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.25,0.5,CBlock,0.75,0.5,1.0,0.2,104,1.0,712,0,816,GasA,0.5,0.0,SBrkr,816,0,0,816,1,0,1,0,2,1,0.5,5,Typ,0,-1.0,CarPort,1963.0,0.0,2,516,0.5,0.5,Y,106,0,0,0,0,0,0,5,2010,WD,Normal,110000
53,54,20,RL,68.0,50271,Pave,0.6666666666666666,Low,1.0,Inside,1.0,Veenker,Norm,Norm,1Fam,1Story,0.8888888888888888,0.4444444444444444,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,0.75,0.5,CBlock,1.0,0.5,1.0,1.0,1810,0.0,0,32,1842,GasA,0.75,1.0,SBrkr,1842,0,0,1842,2,0,0,1,0,1,0.75,5,Typ,1,0.75,Attchd,1981.0,1.0,3,894,0.5,0.5,Y,857,72,0,0,0,0,0,11,2006,WD,Normal,385000
54,55,80,RL,60.0,7134,Pave,1.0,Bnk,1.0,Inside,0.5,NAmes,Norm,Norm,1Fam,SLvl,0.4444444444444444,0.4444444444444444,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.8,384,0.0,0,0,384,GasA,0.5,1.0,SBrkr,1360,0,0,1360,0,0,1,0,3,1,0.5,6,Min1,1,0.5,Detchd,1962.0,0.0,2,572,0.5,0.5,Y,0,50,0,0,0,0,0,2,2007,WD,Normal,130000
55,56,20,RL,100.0,10175,Pave,0.6666666666666666,Lvl,1.0,Inside,1.0,NAmes,Norm,Norm,1Fam,1Story,0.5555555555555556,0.4444444444444444,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.6,490,0.0,0,935,1425,GasA,0.75,1.0,SBrkr,1425,0,0,1425,0,0,2,0,3,1,0.5,7,Typ,1,0.75,Attchd,1964.0,0.5,2,576,0.5,0.5,Y,0,0,0,407,0,0,0,7,2008,WD,Normal,180500
56,57,160,FV,24.0,2645,Pave,1.0,Lvl,1.0,Inside,1.0,Somerst,Norm,Norm,Twnhs,2Story,0.7777777777777778,0.4444444444444444,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,0.75,0.5,PConc,0.75,0.5,0.0,1.0,649,0.0,0,321,970,GasA,1.0,1.0,SBrkr,983,756,0,1739,1,0,2,1,3,1,0.75,7,Typ,0,-1.0,Attchd,1999.0,1.0,2,480,0.5,0.5,Y,115,0,0,0,0,0,0,8,2009,WD,Abnorml,172500
57,58,60,RL,89.0,11645,Pave,0.6666666666666666,Lvl,1.0,Corner,1.0,CollgCr,Norm,Norm,1Fam,2Story,0.6666666666666666,0.4444444444444444,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.75,0.5,PConc,0.75,0.5,0.0,0.0,0,0.0,0,860,860,GasA,1.0,1.0,SBrkr,860,860,0,1720,0,0,2,1,3,1,0.75,7,Typ,0,-1.0,Attchd,2004.0,0.5,2,565,0.5,0.5,Y,0,70,0,0,0,0,0,8,2006,WD,Normal,196500
58,59,60,RL,66.0,13682,Pave,0.3333333333333333,HLS,1.0,CulDSac,1.0,StoneBr,Norm,Norm,1Fam,2Story,1.0,0.4444444444444444,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,1.0,0.5,PConc,1.0,0.5,1.0,0.0,0,0.0,0,1410,1410,GasA,1.0,1.0,SBrkr,1426,1519,0,2945,0,0,3,1,3,1,0.75,10,Typ,1,0.75,BuiltIn,2006.0,1.0,3,641,0.5,0.5,Y,192,0,37,0,0,0,0,10,2006,New,Partial,438780
59,60,20,RL,60.0,7200,Pave,1.0,Bnk,1.0,Inside,1.0,CollgCr,Norm,Norm,1Fam,1Story,0.4444444444444444,0.6666666666666666,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,0.5,0.5,CBlock,0.5,0.5,0.6666666666666666,0.8,632,0.0,0,148,780,GasA,1.0,1.0,SBrkr,780,0,0,780,0,0,1,0,2,1,0.5,4,Typ,0,-1.0,Detchd,1973.0,0.0,1,352,0.5,0.5,Y,196,0,0,0,0,0,0,1,2008,WD,Normal,124900
60,61,20,RL,63.0,13072,Pave,1.0,Lvl,1.0,Inside,1.0,SawyerW,RRAe,Norm,1Fam,1Story,0.5555555555555556,0.4444444444444444,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.5,0.5,PConc,0.75,0.5,0.0,0.8,941,0.0,0,217,1158,GasA,1.0,1.0,SBrkr,1158,0,0,1158,1,0,1,1,3,1,0.75,5,Typ,0,-1.0,Detchd,2006.0,0.0,2,576,0.5,0.5,Y,0,50,0,0,0,0,0,5,2006,New,Partial,158000
61,62,75,RM,60.0,7200,Pave,1.0,Lvl,1.0,Inside,1.0,IDOTRR,Norm,Norm,1Fam,2.5Unf,0.4444444444444444,0.6666666666666666,1920,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.5,0.5,BrkTil,0.5,0.25,0.0,0.0,0,0.0,0,530,530,GasA,0.5,0.0,SBrkr,581,530,0,1111,0,0,1,0,3,1,0.25,6,Typ,0,-1.0,Detchd,1935.0,0.0,1,288,0.5,0.5,N,0,0,144,0,0,0,0,3,2007,WD,Normal,101000
62,63,120,RL,44.0,6442,Pave,0.6666666666666666,Lvl,1.0,Inside,1.0,NridgHt,Norm,Norm,TwnhsE,1Story,0.7777777777777778,0.4444444444444444,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,0.75,0.5,PConc,0.75,0.75,0.3333333333333333,1.0,24,0.0,0,1346,1370,GasA,1.0,1.0,SBrkr,1370,0,0,1370,0,0,2,0,2,1,0.75,6,Typ,1,0.75,Attchd,2006.0,0.5,2,484,0.5,0.5,Y,120,49,0,0,0,0,0,10,2007,WD,Normal,202500
63,64,70,RM,50.0,10300,Pave,0.6666666666666666,Bnk,1.0,Inside,1.0,OldTown,RRAn,Feedr,1Fam,2Story,0.6666666666666666,0.5555555555555556,1921,1950,Gable,CompShg,Stucco,Stucco,None,0.0,0.5,0.5,BrkTil,0.5,0.5,0.0,0.0,0,0.0,0,576,576,GasA,0.75,1.0,SBrkr,902,808,0,1710,0,0,2,0,3,1,0.5,9,Typ,0,-1.0,Detchd,1990.0,0.0,2,480,0.5,0.5,Y,12,11,64,0,0,0,0,4,2010,WD,Normal,140000
64,65,60,RL,69.0,9375,Pave,1.0,Lvl,1.0,Inside,1.0,CollgCr,Norm,Norm,1Fam,2Story,0.6666666666666666,0.4444444444444444,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,0.5,0.5,PConc,0.75,0.5,0.0,1.0,739,0.0,0,318,1057,GasA,1.0,1.0,SBrkr,1057,977,0,2034,1,0,2,1,3,1,0.75,8,Typ,0,-1.0,Attchd,1998.0,0.5,2,645,0.5,0.5,Y,576,36,0,0,0,0,0,2,2009,WD,Normal,219500
65,66,60,RL,76.0,9591,Pave,1.0,Lvl,1.0,Inside,1.0,NridgHt,Norm,Norm,1Fam,2Story,0.7777777777777778,0.4444444444444444,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,0.75,0.5,PConc,1.0,0.5,0.6666666666666666,0.0,0,0.0,0,1143,1143,GasA,1.0,1.0,SBrkr,1143,1330,0,2473,0,0,2,1,4,1,0.75,9,Typ,1,0.75,BuiltIn,2004.0,0.5,3,852,0.5,0.5,Y,192,151,0,0,0,0,0,10,2007,WD,Normal,317000
66,67,20,RL,69.0,19900,Pave,1.0,Lvl,1.0,Inside,1.0,NAmes,PosA,Norm,1Fam,1Story,0.6666666666666666,0.4444444444444444,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,287.0,0.5,0.5,CBlock,0.75,0.5,1.0,1.0,912,0.0,0,1035,1947,GasA,0.5,1.0,SBrkr,2207,0,0,2207,1,0,2,0,3,1,0.5,7,Min1,1,0.75,Attchd,1970.0,0.5,2,576,0.5,0.5,Y,301,0,0,0,0,0,0,7,2010,WD,Normal,180000
67,68,20,RL,72.0,10665,Pave,0.6666666666666666,Lvl,1.0,Inside,1.0,CollgCr,Norm,Norm,1Fam,1Story,0.6666666666666666,0.4444444444444444,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,0.75,0.5,PConc,0.75,0.5,0.6666666666666666,1.0,1013,0.0,0,440,1453,GasA,1.0,1.0,SBrkr,1479,0,0,1479,1,0,2,0,3,1,0.75,7,Typ,0,-1.0,Attchd,2003.0,0.5,2,558,0.5,0.5,Y,144,29,0,0,0,0,0,6,2007,WD,Normal,226000
68,69,30,RM,47.0,4608,Pave,1.0,Lvl,1.0,Corner,1.0,OldTown,Artery,Norm,1Fam,1Story,0.3333333333333333,0.5555555555555556,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.5,0.75,CBlock,0.5,0.5,0.0,0.0,0,0.0,0,747,747,GasA,0.5,1.0,SBrkr,747,0,0,747,0,0,1,0,2,1,0.5,4,Typ,0,-1.0,Attchd,1945.0,0.0,1,220,0.5,0.5,Y,0,0,0,0,0,0,0,6,2010,WD,Normal,80000
69,70,50,RL,81.0,15593,Pave,1.0,Lvl,1.0,Corner,1.0,ClearCr,Norm,Norm,1Fam,1.5Fin,0.6666666666666666,0.3333333333333333,1953,1953,Gable,CompShg,BrkFace,AsbShng,None,0.0,0.75,0.5,CBlock,0.5,0.5,0.0,0.6,603,0.0,0,701,1304,GasW,0.5,1.0,SBrkr,1304,983,0,2287,0,0,2,0,3,1,0.5,7,Typ,1,0.5,Attchd,1953.0,1.0,2,667,0.5,0.5,Y,0,21,114,0,0,0,0,7,2006,WD,Normal,225000
70,71,20,RL,95.0,13651,Pave,0.6666666666666666,Lvl,1.0,Inside,1.0,NAmes,Norm,Norm,1Fam,1Story,0.6666666666666666,0.5555555555555556,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,1115.0,0.5,0.75,CBlock,0.75,0.5,1.0,0.8,1880,0.0,0,343,2223,GasA,1.0,1.0,SBrkr,2223,0,0,2223,1,0,2,0,3,1,0.5,8,Typ,2,0.75,Attchd,1973.0,1.0,2,516,0.5,0.5,Y,300,0,0,0,0,0,0,2,2007,WD,Normal,244000
71,72,20,RL,69.0,7599,Pave,1.0,Lvl,1.0,Corner,1.0,Mitchel,Norm,Norm,1Fam,1Story,0.3333333333333333,0.5555555555555556,1982,2006,Gable,CompShg,HdBoard,Plywood,None,0.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.8,565,0.0,0,280,845,GasA,0.5,1.0,SBrkr,845,0,0,845,1,0,1,0,2,1,0.5,4,Typ,0,-1.0,Detchd,1987.0,0.0,2,360,0.5,0.5,Y,0,0,0,0,0,0,0,6,2007,WD,Normal,129500
72,73,60,RL,74.0,10141,Pave,0.6666666666666666,Lvl,1.0,Corner,1.0,Gilbert,Norm,Norm,1Fam,2Story,0.6666666666666666,0.4444444444444444,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,0.5,0.5,PConc,0.75,0.5,0.0,0.0,0,0.0,0,832,832,GasA,0.75,1.0,SBrkr,885,833,0,1718,0,0,2,1,3,1,0.5,7,Typ,1,0.5,Attchd,1998.0,1.0,2,427,0.5,0.5,Y,0,94,0,0,291,0,0,12,2009,WD,Normal,185000
73,74,20,RL,85.0,10200,Pave,1.0,Lvl,1.0,Inside,1.0,NAmes,Norm,Norm,1Fam,1Story,0.4444444444444444,0.6666666666666666,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.8,320,0.6,362,404,1086,GasA,0.75,1.0,SBrkr,1086,0,0,1086,1,0,1,0,3,1,0.5,6,Typ,0,-1.0,Attchd,1989.0,0.0,2,490,0.5,0.5,Y,0,0,0,0,0,0,0,5,2010,WD,Normal,144900
74,75,50,RM,60.0,5790,Pave,1.0,Lvl,1.0,Corner,1.0,OldTown,Norm,Norm,1Fam,2Story,0.2222222222222222,0.5555555555555556,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,0.75,0.75,CBlock,0.25,0.5,0.0,0.0,0,0.0,0,840,840,GasA,0.75,0.0,SBrkr,840,765,0,1605,0,0,2,0,3,2,0.5,8,Typ,0,-1.0,Detchd,1915.0,0.0,1,379,0.5,0.5,Y,0,0,202,0,0,0,0,5,2010,WD,Normal,107400
75,76,180,RM,21.0,1596,Pave,1.0,Lvl,1.0,Inside,1.0,MeadowV,Norm,Norm,Twnhs,SLvl,0.3333333333333333,0.4444444444444444,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,0.5,0.5,CBlock,0.75,0.5,1.0,1.0,462,0.0,0,0,462,GasA,0.5,1.0,SBrkr,526,462,0,988,1,0,1,0,2,1,0.5,5,Typ,0,-1.0,BuiltIn,1973.0,0.0,1,297,0.5,0.5,Y,120,101,0,0,0,0,0,11,2009,WD,Normal,91000
76,77,20,RL,69.0,8475,Pave,0.6666666666666666,Lvl,1.0,Inside,1.0,NAmes,Norm,Norm,1Fam,1Story,0.3333333333333333,0.6666666666666666,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.8,228,0.0,0,724,952,GasA,1.0,1.0,FuseA,952,0,0,952,0,0,1,0,2,1,0.5,4,Typ,0,-1.0,Detchd,1956.0,0.0,1,283,0.5,0.5,Y,0,0,0,0,0,0,0,4,2008,WD,Normal,135750
77,78,50,RM,50.0,8635,Pave,1.0,Lvl,1.0,Inside,1.0,BrkSide,Norm,Norm,1Fam,1.5Fin,0.4444444444444444,0.4444444444444444,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.6,336,1.0,41,295,672,GasA,0.5,1.0,SBrkr,1072,213,0,1285,1,0,1,0,2,1,0.5,6,Min1,0,-1.0,Detchd,1948.0,0.0,1,240,0.5,0.5,Y,0,0,0,0,0,0,0,1,2008,WD,Normal,127000
78,79,90,RL,72.0,10778,Pave,1.0,Lvl,1.0,Inside,1.0,Sawyer,Norm,Norm,Duplex,1Story,0.3333333333333333,0.4444444444444444,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.0,0,0.0,0,1768,1768,GasA,0.5,0.0,SBrkr,1768,0,0,1768,0,0,2,0,4,2,0.5,8,Typ,0,-1.0,-1,-1.0,-1.0,0,0,-1.0,-1.0,Y,0,0,0,0,0,0,0,4,2010,WD,Normal,136500
79,80,50,RM,60.0,10440,Pave,1.0,Lvl,1.0,Corner,1.0,OldTown,Norm,Norm,1Fam,2Story,0.4444444444444444,0.5555555555555556,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.5,0.5,PConc,0.5,0.5,0.0,0.0,0,0.0,0,440,440,GasA,0.75,1.0,SBrkr,682,548,0,1230,0,0,1,1,2,1,0.5,5,Typ,0,-1.0,Detchd,1966.0,0.0,2,440,0.5,0.5,Y,74,0,128,0,0,0,0,5,2009,WD,Normal,110000
80,81,60,RL,100.0,13000,Pave,1.0,Lvl,1.0,Corner,1.0,NAmes,Norm,Norm,1Fam,2Story,0.5555555555555556,0.5555555555555556,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576.0,0.5,0.75,CBlock,0.75,0.5,0.0,0.4,448,0.0,0,448,896,GasA,0.5,1.0,SBrkr,1182,960,0,2142,0,0,2,1,4,1,0.75,8,Typ,1,0.75,Attchd,1968.0,1.0,1,509,0.5,0.5,Y,0,72,0,0,252,0,0,6,2009,WD,Normal,193500
81,82,120,RM,32.0,4500,Pave,1.0,Lvl,1.0,FR2,1.0,Mitchel,Norm,Norm,TwnhsE,1Story,0.5555555555555556,0.4444444444444444,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,0.5,0.75,PConc,1.0,0.75,0.0,1.0,1201,0.0,0,36,1237,GasA,1.0,1.0,SBrkr,1337,0,0,1337,1,0,2,0,2,1,0.5,5,Typ,0,-1.0,Attchd,1998.0,1.0,2,405,0.5,0.5,Y,0,199,0,0,0,0,0,3,2006,WD,Normal,153500
82,83,20,RL,78.0,10206,Pave,1.0,Lvl,1.0,Inside,1.0,Somerst,Norm,Norm,1Fam,1Story,0.7777777777777778,0.4444444444444444,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,468.0,0.5,0.5,PConc,0.75,0.5,0.0,1.0,33,0.0,0,1530,1563,GasA,1.0,1.0,SBrkr,1563,0,0,1563,0,0,2,0,3,1,0.75,6,Typ,1,0.75,Attchd,2007.0,0.5,3,758,0.5,0.5,Y,144,99,0,0,0,0,0,10,2008,WD,Normal,245000
83,84,20,RL,80.0,8892,Pave,0.6666666666666666,Lvl,1.0,Inside,1.0,NAmes,Norm,Norm,1Fam,1Story,0.4444444444444444,0.4444444444444444,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.0,0,0.0,0,1065,1065,GasA,0.75,1.0,SBrkr,1065,0,0,1065,0,0,1,1,3,1,0.5,6,Typ,0,-1.0,Detchd,1974.0,0.0,2,461,0.5,0.5,Y,74,0,0,0,0,0,0,7,2007,COD,Normal,126500
84,85,80,RL,69.0,8530,Pave,0.6666666666666666,Lvl,1.0,Inside,1.0,Gilbert,Norm,Norm,1Fam,SLvl,0.6666666666666666,0.4444444444444444,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,0.5,0.5,PConc,0.75,0.5,0.0,0.0,0,0.0,0,384,384,GasA,0.75,1.0,SBrkr,804,670,0,1474,0,0,2,1,3,1,0.5,7,Typ,1,0.5,BuiltIn,1995.0,1.0,2,400,0.5,0.5,Y,120,72,0,0,0,0,700,5,2009,WD,Normal,168500
85,86,60,RL,121.0,16059,Pave,1.0,Lvl,1.0,Corner,1.0,NoRidge,Norm,Norm,1Fam,2Story,0.7777777777777778,0.4444444444444444,1991,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,284.0,0.75,0.5,CBlock,0.75,0.5,0.0,0.0,0,0.0,0,1288,1288,GasA,1.0,1.0,SBrkr,1301,1116,0,2417,0,0,2,1,4,1,0.75,9,Typ,1,0.5,Attchd,1991.0,0.0,2,462,0.5,0.5,Y,127,82,0,0,0,0,0,4,2006,WD,Normal,260000
86,87,60,RL,122.0,11911,Pave,0.3333333333333333,Lvl,1.0,Inside,1.0,Gilbert,Norm,Norm,1Fam,2Story,0.5555555555555556,0.4444444444444444,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.75,0.5,PConc,0.75,0.5,0.6666666666666666,0.0,0,0.0,0,684,684,GasA,1.0,1.0,SBrkr,684,876,0,1560,0,0,2,1,3,1,0.75,6,Typ,1,0.75,BuiltIn,2005.0,1.0,2,400,0.5,0.5,Y,100,38,0,0,0,0,0,3,2009,WD,Normal,174000
87,88,160,FV,40.0,3951,Pave,1.0,Lvl,1.0,Corner,1.0,Somerst,Norm,Norm,TwnhsE,2Story,0.5555555555555556,0.4444444444444444,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,0.75,0.5,PConc,0.75,0.5,0.6666666666666666,0.0,0,0.0,0,612,612,GasA,1.0,1.0,SBrkr,612,612,0,1224,0,0,2,1,2,1,0.75,4,Typ,0,-1.0,Detchd,2009.0,0.5,2,528,0.5,0.5,Y,0,234,0,0,0,0,0,6,2009,New,Partial,164500
88,89,50,C (all),105.0,8470,Pave,0.6666666666666666,Lvl,1.0,Corner,1.0,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,0.2222222222222222,0.1111111111111111,1915,1982,Hip,CompShg,Plywood,Plywood,None,0.0,0.25,0.25,CBlock,0.5,0.25,0.0,0.0,0,0.0,0,1013,1013,GasA,0.5,0.0,SBrkr,1013,0,513,1526,0,0,1,0,2,1,0.25,6,Typ,0,-1.0,-1,-1.0,-1.0,0,0,-1.0,-1.0,N,0,0,156,0,0,0,0,10,2009,ConLD,Abnorml,85000
89,90,20,RL,60.0,8070,Pave,1.0,Lvl,1.0,Inside,1.0,CollgCr,Norm,Norm,1Fam,1Story,0.3333333333333333,0.4444444444444444,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.5,0.5,PConc,0.75,0.5,0.0,1.0,588,0.0,0,402,990,GasA,1.0,1.0,SBrkr,990,0,0,990,1,0,1,0,3,1,0.5,5,Typ,0,-1.0,-1,-1.0,-1.0,0,0,-1.0,-1.0,Y,0,0,0,0,0,0,0,8,2007,WD,Normal,123600
90,91,20,RL,60.0,7200,Pave,1.0,Lvl,1.0,Inside,1.0,NAmes,Norm,Norm,1Fam,1Story,0.3333333333333333,0.4444444444444444,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,0.5,0.5,Slab,-1.0,-1.0,-1.0,-1.0,0,-1.0,0,0,0,GasA,0.5,1.0,FuseA,1040,0,0,1040,0,0,1,0,2,1,0.5,4,Typ,0,-1.0,Detchd,1950.0,0.0,2,420,0.5,0.5,Y,0,29,0,0,0,0,0,7,2006,WD,Normal,109900
91,92,20,RL,85.0,8500,Pave,1.0,Lvl,1.0,Inside,1.0,NAmes,Norm,Norm,1Fam,1Story,0.4444444444444444,0.2222222222222222,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.4,600,0.0,0,635,1235,GasA,0.5,1.0,SBrkr,1235,0,0,1235,0,0,1,0,2,1,0.5,6,Typ,0,-1.0,Attchd,1961.0,0.0,2,480,0.5,0.5,Y,0,0,0,0,0,0,0,12,2006,WD,Abnorml,98600
92,93,30,RL,80.0,13360,Pave,0.6666666666666666,HLS,1.0,Inside,1.0,Crawfor,Norm,Norm,1Fam,1Story,0.4444444444444444,0.6666666666666666,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.5,0.75,BrkTil,0.75,0.5,0.0,0.8,713,0.0,0,163,876,GasA,1.0,1.0,SBrkr,964,0,0,964,1,0,1,0,2,1,0.5,5,Typ,0,-1.0,Detchd,1921.0,0.0,2,432,0.5,0.5,Y,0,0,44,0,0,0,0,8,2009,WD,Normal,163500
93,94,190,C (all),60.0,7200,Pave,1.0,Lvl,1.0,Corner,1.0,OldTown,Norm,Norm,2fmCon,2.5Unf,0.5555555555555556,0.5555555555555556,1910,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,0.5,0.5,BrkTil,0.5,0.25,0.3333333333333333,0.4,1046,0.0,0,168,1214,GasW,1.0,0.0,SBrkr,1260,1031,0,2291,0,1,2,0,4,2,0.5,9,Typ,1,0.75,Detchd,1900.0,0.0,2,506,0.5,0.5,Y,0,0,0,0,99,0,0,11,2007,WD,Normal,133900
